k_wp,k3,w,fen,engine_name,cai_score
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1500,4.032217361270802
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1600,5.6523848933663325
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1700,4.032217361270802
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1800,4.032217361270802
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1900,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1320,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1450,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1550,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1650,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1750,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1850,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1950,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_2007,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_2050,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_full_1,3.156199588668156
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1100,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1200,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1300,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1400,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1500,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1600,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1700,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1800,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1900,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1320,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1450,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1550,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1650,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1750,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1850,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_1950,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_2050,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_elo_2007,0.7575174660081616
0.003,0.004,1.0,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,stockfish_full_1,0.7575174660081616
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1100,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1200,0.2937012171116736
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1300,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1400,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1500,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1600,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1700,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1800,0.2937012171116736
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,maia_1900,0.2937012171116736
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1320,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1450,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1550,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1650,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1750,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1850,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_1950,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_2007,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_elo_2050,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R w KQq - 1 14,stockfish_full_1,0.3672222366585497
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1100,8.047414796040952
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1200,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1300,2.33717159467293
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1400,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1500,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1600,2.33717159467293
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1700,11.940800458166002
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1800,11.940800458166002
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1320,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,maia_1900,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1450,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1550,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1650,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1750,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1850,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1950,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_2007,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_2050,0.6269920544783188
0.003,0.004,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_full_1,0.6269920544783188
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1100,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1200,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1300,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1400,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1500,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1600,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1700,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1800,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1900,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1320,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1450,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1550,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1650,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1750,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1850,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1950,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_2007,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_2050,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_full_1,0.15660154961360637
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1100,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1200,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1300,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1400,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1500,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1600,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1700,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1800,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1900,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1320,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1450,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1550,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1650,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1750,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1850,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1950,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_2007,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_2050,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_full_1,-0.3726155395131828
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1100,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1200,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1300,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1400,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1500,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1600,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1700,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1800,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1900,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1320,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1450,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1550,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1650,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1750,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1850,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1950,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_2007,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_2050,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_full_1,0.2847219463994293
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1100,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1200,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1300,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1400,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1500,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1600,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1700,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1800,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1900,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1320,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1450,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1550,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1650,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1750,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1850,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1950,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_2007,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_2050,0.6029122779855167
0.003,0.004,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_full_1,0.6029122779855167
